Year,ActionGeo_CountryCode,goldstein_score,tone
2009,IT,0.78,5.29
2009,BG,0.46,4.94
2009,GM,1.08,5.39
2009,WA,1.08,5.87
2009,RB,0.59,5.18
2009,YM,-0.79,4.59
2009,NT,2.47,4.5
2009,BR,1.36,4.44
2009,AF,-0.74,4.81
2009,AU,1.1,5.25
2009,ZI,0.62,5.86
2009,SF,0.39,5.48
2009,ET,0.79,5.62
2009,VQ,1.14,5.81
2009,GJ,0.81,5.54
2009,BE,1.49,5.32
2009,WE,-0,5.16
2009,NZ,0.89,6.54
2009,NF,1.02,5.64
2009,AE,1.8,6.42
2009,LQ,1.95,5.21
2009,CO,0.35,4.8
2009,KV,0.94,5.6
2009,TN,1.39,5.9
2009,ML,0.41,4.96
2009,AS,0.6,5.53
2009,OS,1,4.87
2009,KG,0.76,5.18
2009,GY,0.75,5.19
2009,CI,1,4.43
2009,PL,1.21,5.21
2009,IC,1.79,5.83
2009,LA,1.42,5.71
2009,FO,2.7,5.8
2009,BV,2.55,5.3
2009,BY,1.26,5.68
2009,CN,1.65,4.86
2009,PM,1.71,5.49
2009,IO,1.15,5.8
2009,TI,1.19,5.23
2009,TO,1.73,5.58
2009,HQ,3.39,6
2009,ZA,0.79,5.83
2009,MG,2.29,6.79
2009,SB,-0.84,2.69
2009,CB,0.57,5.17
2009,SL,0.96,6.31
2009,WS,1.28,5.48
2009,QA,2.28,6.34
2009,TT,0.68,6.31
2009,VT,1.81,6.49
2009,TK,1.69,6.09
2009,MT,1.15,5.62
2009,MP,1.91,5.98
2009,MB,0.04,3.81
2009,JE,0.81,5.98
2009,KZ,1.85,5.71
2009,WQ,0.23,4.33
2009,JQ,2.31,4.89
2009,GR,0.48,5.16
2009,KN,0.94,5.41
2009,LO,1.16,5.21
2009,MN,1.94,6.08
2009,BP,2.92,6.65
2009,CH,1.24,5.81
2009,FP,1.37,5.25
2009,KU,1.47,5.53
2009,SW,1.14,5.64
2009,CV,1.77,5.12
2009,CW,3.2,6.44
2009,MQ,-1.59,3.06
2009,PO,1.4,5.26
2009,PU,-0.97,5.15
2009,DJ,1.33,5.45
2009,MI,0.99,5.92
2009,HK,1.23,5.52
2009,TZ,1.34,5.66
2009,CE,-0.2,5.18
2009,SV,1.93,5.89
2009,KQ,0.05,6.63
2009,SY,1.59,5.75
2009,GK,2.25,5.96
2009,BH,0.83,5.27
2009,MV,1.83,5.82
2009,LS,2.15,5.82
2009,IV,0.11,4.96
2009,AO,2.13,5.72
2009,BU,1.41,5.24
2009,FG,1.43,4.24
2009,PC,-0.07,4.34
2009,KR,2,5.99
2009,AR,1.03,4.61
2009,NO,1.53,6.18
2009,NI,0.51,5.84
2009,VI,0.68,5.21
2009,DO,2.64,5.71
2009,LG,1.37,5.4
2009,HO,0.65,5.04
2009,SG,1.02,5.26
2009,OD,-1.37,5.18
2009,SU,0.13,5.79
2009,BL,0.79,4.33
2009,PG,0.14,4.51
2009,DA,1.53,6.07
2009,AJ,1.51,5.35
2009,CG,0.36,5.19
2009,RI,1.36,5.68
2009,GA,0.71,6.17
2009,RQ,1.75,6.69
2009,SH,1.02,5.48
2009,JM,0.52,5.18
2009,DR,1.14,4.43
2009,TD,1.47,5.29
2009,TL,-0.47,5.67
2009,VC,1.79,5.34
2009,EZ,1.61,5.3
2009,NS,1.32,3.25
2009,GP,-1.11,3.47
2009,EI,0.5,5.4
2009,SI,1.97,5.55
2009,UP,1.46,4.84
2009,FM,0.8,5.47
2009,PP,1.06,5.96
2009,CQ,0.53,5.5
2009,BD,0.48,5.27
2009,TP,2.17,5.52
2009,US,0.76,5.69
2009,HA,1.41,5.82
2009,RW,0.35,5.52
2009,AG,0.06,4.66
2009,CT,-0.31,5.03
2009,CU,1.66,5.24
2009,SO,-0.69,4.55
2009,LU,1.98,5.64
2009,SE,0.42,5.32
2009,DQ,0,4.71
2009,OC,0.11,4.73
2009,RM,0.79,5.07
2009,MA,0.55,5.28
2009,UV,1.91,5.62
2009,ES,0.47,4.61
2009,WI,0.7,5.79
2009,IM,0.97,5.37
2009,SM,2.22,5.12
2009,CD,0.31,5.41
2009,JA,1.64,5.74
2009,BC,0.89,5.96
2009,PK,-0.99,4.76
2009,SA,0.97,5.51
2009,PE,0.48,4.74
2009,LE,0.18,5.34
2009,TE,0.75,4.52
2009,FJ,0.96,5.17
2008,LH,1.71,5.47
2008,DJ,1.41,5.31
2008,MU,2.56,6.68
2008,DA,-0.1,5.13
2008,ZI,0.25,5.57
2008,OC,0.43,4.78
2008,EC,0.34,4.47
2008,YI,-0.9,5.06
2008,PC,-0.53,5.05
2008,JO,1.51,5.76
2008,SU,-0.09,5.31
2008,LE,0.02,5.23
2008,ML,0.49,5.33
2008,SI,1.91,5.52
2008,MP,0.84,5.89
2008,AS,0.33,5.36
2008,PP,1.46,6.15
2008,AE,1.89,6.21
2008,EK,-0.57,4.05
2008,CE,-2.3,3.98
2008,FO,2.44,5.67
2008,NS,1.38,4.79
2008,BG,0.29,5.28
2008,MA,1.84,5.93
2008,GG,0.34,5.05
2008,MO,-0.01,5.01
2008,SF,0.14,5.23
2008,WE,-0.71,4.62
2008,NU,1.43,5.13
2008,PU,0.54,4.98
2008,ES,0.99,4.02
2008,VC,0.36,6.1
2008,BP,1.53,6.08
2008,CW,2.36,6.62
2008,KN,1.3,5.61
2008,BR,1.05,3.85
2008,KV,0.71,5.43
2008,TW,1.49,5.79
2008,BD,0.62,5.56
2008,MV,1.27,6.01
2008,GM,1.05,5.34
2008,AN,1.51,5.81
2008,GJ,0.77,5.55
2008,RN,2.61,5.42
2008,AQ,0.55,5.34
2008,AG,-0.08,4.58
2008,AF,-1.32,4.41
2008,BU,1.6,5.39
2008,DO,2.52,6.13
2008,BK,-0.72,4.76
2008,MH,0.61,5.58
2008,MQ,3,4.06
2008,PO,1.3,4.95
2008,AJ,1.48,5.59
2008,LO,1.12,5.17
2008,HA,1.23,5.53
2008,SO,-0.89,4.4
2008,CB,0.67,4.91
2008,SN,1.82,5.79
2008,UY,1.55,4.01
2008,GQ,1.19,5.25
2008,CI,0.91,3.94
2008,SW,0.63,5.98
2008,CN,0.34,4.37
2008,LI,1.09,6.25
2008,BY,0.49,5.4
2008,HR,0.13,4.98
2008,TH,0.13,4.84
2008,EZ,1.54,5.23
2008,FJ,0.64,4.65
2008,CS,1.79,5.3
2008,CV,1.47,5.09
2008,FK,1.09,5.21
2008,JA,1.31,5.47
2008,RO,1.29,5.49
2008,TN,1.72,6.03
2008,SM,0.05,5.38
2008,BX,1.33,5.36
2008,NG,0.22,4.86
2008,GR,-0.18,4.92
2008,AC,0.06,5.89
2008,CG,-0.13,4.7
2008,TI,1.49,5.49
2008,BC,0.8,5.65
2008,UV,1.44,5.49
2008,OS,1.31,4.97
2008,ZA,1.15,6.01
2008,AA,1.93,4.24
2008,YM,-0.55,4.66
2008,RI,0.44,5.63
2008,UK,0.43,5.67
2008,MB,1.43,5.03
2008,CQ,0.41,5.5
2008,SE,0.26,5.53
2008,NL,0.84,4.29
2008,IT,0.86,5.21
2008,SL,0.47,5.77
2008,NR,1.3,5.32
2008,BH,1.57,5.68
2008,HO,0.9,4.17
2008,CD,-0.23,4.9
2008,TS,0.38,5.53
2008,AY,1.42,6.43
2008,CU,1.39,5.34
2008,GA,0.65,5.88
2008,GK,1.79,6.49
2008,EI,0.6,5.32
2008,SA,1.36,5.6
2008,VT,1.87,6.95
2008,IV,0.38,4.86
2008,VI,1.85,5.94
2008,JE,0.37,5.66
2008,UZ,1.17,5.99
2008,SY,0.86,5.33
2008,RW,0.17,5.33
2008,CT,0.11,5.22
2008,RM,1.35,5.24
2008,KR,1.5,5.86
2008,LS,0.82,4.46
2008,TP,2.48,6.13
2008,MR,-0.09,4.81
2008,AV,1.78,5.62
2008,BN,2.27,6.39
2008,FI,1.22,5.27
2008,CH,1.07,5.57
2008,BE,1.36,4.98
2008,WZ,1.14,6.01
2008,AM,0.87,5.35
2008,US,0.66,5.63
2008,NO,1.23,5.65
2008,TZ,1.37,5.65
2008,GI,0.93,4.39
2008,GY,-0.19,4.87
2008,SC,1.01,6.08
2008,BL,0.58,5.12
2008,SB,2.46,2.45
2008,AU,0.82,5.17
2008,PE,1.05,4.78
2008,AO,1.83,5.71
2008,GV,0.59,5
2008,CM,0.59,5.24
2008,IN,0.29,5.25
2008,AR,0.87,3.59
2008,MI,1.25,5.5
2008,MD,1.46,5.84
2008,CA,0.65,5.76
2008,GL,1.85,5.63
2008,DR,1.24,5.16
2008,MT,1.82,5.73
2008,IS,-0.62,4.85
2008,OD,1.29,5.81
2008,WA,0.79,5.54
2008,TD,0.71,5
2008,LT,1.05,6.11
2008,JN,3,2
2008,TT,-0.79,5.46
2008,MF,1.14,3.93
2008,LG,1.3,5.29
2008,WF,5.2,4.94
2008,UG,0.61,5.47
2008,NH,1.87,5.3
2008,NT,0.91,4.61
2008,RB,-0.31,5.1
2008,MX,-0.08,4.56
2008,BA,1.56,5.93
2008,FM,1.03,5.44
2008,NC,1.18,6.58
2008,WI,1.06,6.07
2008,WQ,-0.18,5.94
2008,EN,1.68,5.15
2008,FP,2,4.98
2008,IO,0.33,5.73
2008,TX,2.28,5.73
2008,JQ,-9.2,1.43
2008,AL,0.4,5.42
2008,RP,-0.06,4.76
2008,MC,1.79,5.35
2008,LQ,-2.49,6.59
2008,RS,0.79,5.2
2008,KG,1.01,5.07
2008,SP,0.48,4.62
2008,LU,2.47,5.35
2008,LY,0.97,5.29
2008,KS,1.18,5.36
2008,TK,1.98,6.28
2008,KT,0.75,4.52
2008,HU,1.36,5.66
2008,GB,1.43,4.7
2008,PG,2.08,4.65
2008,IC,1.16,5.51
2008,FG,2.23,4.49
2008,GP,0.18,4.18
2008,IZ,-0.46,4.73
2008,RQ,1.88,6.82
2008,MZ,0.72,5.08
2008,ET,-0.12,4.93
2008,RE,1.08,5.22
2008,VE,1.26,4.47
2008,SZ,1.3,5.73
2008,IR,0.58,5.37
2008,TU,0.35,5.14
2008,NF,0.05,5.7
2008,NP,0.05,5.51
2008,TV,2.1,5.18
2008,JM,0.32,5.15
2008,HK,1.03,5.27
2008,SV,2.31,5.46
2008,ER,0.46,5.61
2008,ST,1.79,6.66
2008,PA,1.31,4.79
2008,QA,2.29,6.01
2008,BF,0.37,5.39
2008,VM,0.9,5.76
2008,KU,1.79,5.61
2008,KZ,1.87,5.65
2008,BB,2.01,6.27
2008,GZ,-1.82,4.16
2008,BT,1.21,6.05
2008,MN,1.47,5.97
2008,LA,1.63,5.74
2008,IM,-0.89,4.5
2008,MJ,1.05,6.04
2008,BM,0.76,5.94
2008,NE,1.67,6.28
2008,PS,1.02,5.4
2008,PL,1.56,5.42
2008,TO,1.7,4.45
2008,FQ,-7,7.73
2008,CF,0.08,4.99
2008,MG,0.89,5.83
2008,CJ,1.36,5.78
2008,KE,0.16,5.24
2008,MK,1.14,5.75
2008,GH,1.06,6.43
2008,NZ,0.62,6.55
2008,PM,0.22,4.97
2008,FR,0.93,5.19
2008,SG,1.15,5.24
2008,BO,0.9,5.43
2008,GT,0.46,4.56
2008,WS,1.71,5.94
2008,EG,0.62,4.87
2008,CO,0.55,5.31
2008,ID,0.34,4.99
2008,SH,0.82,5.41
2008,PF,-6.5,2.14
2008,MY,1.05,5.62
2008,CY,1.79,6.36
2008,NI,0.26,5.39
2008,UP,1.36,5.11
2008,VQ,0.95,5.78
2008,TL,1.45,6.52
2008,PK,-0.77,4.79
2008,KQ,0,7.33
2007,AO,2.1,5.51
2007,TS,0.19,5.42
2007,IV,1.02,5.72
2007,PS,1.61,5.9
2007,SV,2.25,4.72
2007,BE,1.2,5.39
2007,GY,-0.09,4.77
2007,SG,0.62,5.34
2007,CU,0.75,5.46
2007,RW,-0.22,5.1
2007,NT,-0.84,4.42
2007,LQ,2.8,5.97
2007,MA,1.13,5.4
2007,IO,0.71,5.72
2007,SB,2.29,5.28
2007,BD,0.52,6.03
2007,VQ,0.85,5.83
2007,RN,-1.12,4.72
2007,RB,-0.02,5.25
2007,UV,2.21,6.28
2007,CE,-2.47,3.89
2007,BK,-0.48,4.61
2007,LG,1.61,5.16
2007,TZ,1.52,5.79
2007,MU,2.41,6.37
2007,IS,-0.3,5.15
2007,NU,1.45,5.81
2007,GZ,-2.44,4.32
2007,UY,1.87,5.72
2007,TI,1.31,5.34
2007,JE,0.68,6.19
2007,KR,0.77,5.78
2007,VI,1.84,5.66
2007,RE,0.68,6.36
2007,SY,0.74,5.3
2007,IR,0.53,5.4
2007,NG,-0.57,4.83
2007,CO,0.41,5.51
2007,EK,0.46,4.41
2007,WZ,1.97,6.21
2007,EG,0.92,5.31
2007,US,0.52,5.65
2007,MC,1.38,6.29
2007,HR,0.49,5.1
2007,TH,-0.44,4.82
2007,RP,-0.39,4.92
2007,PM,0.23,4.86
2007,CD,0.21,5.02
2007,TD,0.28,4.69
2007,NE,2.47,6.6
2007,PP,0.11,5.43
2007,DO,1.52,5.95
2007,RO,1.32,5.41
2007,HK,1.03,5.91
2007,FP,1.44,5.27
2007,TO,1.72,5.38
2007,PO,1.27,5.16
2007,VM,1.2,5.94
2007,GP,-0.08,4.09
2007,GA,0.47,5.78
2007,MO,-0.24,4.8
2007,CY,0.96,5.47
2007,FK,0.03,5.24
2007,BA,1.37,6.08
2007,BU,1.48,5.72
2007,RQ,1.78,7.05
2007,GJ,0.43,5.68
2007,FM,0.54,5.11
2007,NH,0.9,5.59
2007,TV,2.81,8.37
2007,LY,0.64,5.64
2007,CM,1.27,5.36
2007,KE,0.06,5.12
2007,OS,0.66,5.02
2007,PG,-6.62,4.53
2007,SM,3.11,9.62
2007,FI,0.69,5.37
2007,LU,2.32,5.74
2007,GM,0.88,5.33
2007,HQ,3.1,4.05
2007,WE,-0.87,4.7
2007,WQ,1.8,4.47
2007,GH,1.28,6.34
2007,NF,-3.87,4.56
2007,CF,0.1,4.84
2007,EI,0.68,5.7
2007,TK,3.24,6.18
2007,GR,0.3,4.96
2007,DJ,1.39,5.15
2007,TX,2.35,6.21
2007,VC,0.33,5.16
2007,AM,0.26,5.36
2007,BB,0.99,5.55
2007,GK,1.51,5.64
2007,ZA,1.26,5.92
2007,AJ,1.07,5.25
2007,KT,0.98,4.36
2007,MZ,1.5,5.53
2007,LS,1.65,5.78
2007,AA,0.53,4.36
2007,AL,0.45,5.58
2007,ST,1,5.34
2007,OC,0.53,5.08
2007,JM,-0.24,4.99
2007,PF,2.38,4.51
2007,DA,0.45,5.32
2007,MJ,1.16,5.64
2007,LO,0.73,5.04
2007,MH,-0.2,5.23
2007,EC,0.96,5.2
2007,LE,-0.96,4.67
2007,AV,0.05,5.6
2007,CQ,0.21,5.37
2007,TW,1.03,5.89
2007,WS,1.27,5.85
2007,RI,0.54,5.63
2007,LT,0.75,5.78
2007,SI,1.95,5.6
2007,ER,0.35,5.41
2007,UZ,0.1,5.29
2007,IM,-0.07,5.31
2007,HU,0.97,5.49
2007,AS,0.4,5.38
2007,AY,1.13,6.67
2007,TP,2.58,6.62
2007,ML,0.75,5.28
2007,KG,0.67,5.35
2007,SL,0.33,5.77
2007,AR,0.49,4.89
2007,CS,1.8,6.14
2007,NL,0.66,5.11
2007,BM,-0.07,5.35
2007,ET,-0.29,4.95
2007,WA,1.02,5.65
2007,GT,0.32,5.2
2007,ES,0.31,5
2007,GG,0.13,5.04
2007,ID,0.59,4.88
2007,SF,0.17,5.16
2007,VT,1.89,6.78
2007,LH,1.72,5.17
2007,PL,1.11,5.3
2007,RS,0.62,5.12
2007,FG,2.46,4.22
2007,BF,0.19,5.07
2007,RM,1.44,5.78
2007,BH,1.59,6.13
2007,BX,2.35,6.18
2007,BR,0.91,5.1
2007,KZ,1.82,5.37
2007,GI,1.45,5.31
2007,MP,1.41,5.9
2007,BG,0.1,5.04
2007,GB,1.76,5.45
2007,NC,2.92,6.23
2007,FO,0.53,5.74
2007,IC,1.38,5.54
2007,CH,1.27,6.02
2007,MT,1.63,5.67
2007,PE,0.56,5.3
2007,LI,1.21,6.5
2007,DR,1.08,5.12
2007,TT,-0.03,5.57
2007,IN,0.6,5.47
2007,AU,1.21,5.25
2007,CW,2.42,6.53
2007,SU,0.77,6.03
2007,CT,0.61,5.03
2007,MK,0.99,5.52
2007,CA,0.84,6.02
2007,MD,1.12,5.42
2007,MF,-0.48,4.26
2007,SP,0.35,4.9
2007,IZ,-1.06,4.57
2007,CN,-0.31,4.33
2007,AQ,0.63,5.34
2007,JA,1.25,5.56
2007,NP,0.08,5.34
2007,SA,1.21,5.67
2007,SE,-0.02,5.71
2007,CI,0.67,5.13
2007,GV,-0.2,4.73
2007,NZ,0.54,6.54
2007,LA,1.46,5.54
2007,PC,1.47,4.27
2007,GQ,1.17,5.67
2007,MV,1.01,5.68
2007,MR,1.09,4.9
2007,TL,1.46,6.04
2007,AG,-0.92,4.45
2007,CJ,0.4,4.54
2007,UP,1.05,5.2
2007,MG,1.48,6.15
2007,FJ,0.68,4.75
2007,CB,0.67,5.43
2007,ZI,0.08,5.3
2007,OD,1.56,5.87
2007,SO,-0.65,4.34
2007,UK,0.33,5.49
2007,AN,0.84,4.66
2007,NS,1.49,5.64
2007,BO,1.05,5.26
2007,BN,1.74,5.93
2007,HA,0.72,5.37
2007,NR,2.05,6
2007,BT,2.16,5.82
2007,WI,0.75,5.39
2007,BY,1.27,5.44
2007,AE,1.84,6.09
2007,EN,-0.1,4.37
2007,UG,0.74,5.32
2007,AC,1.29,5.58
2007,JO,1.43,5.75
2007,MY,1.05,5.64
2007,PA,1.18,5.25
2007,KS,1.49,5.55
2007,KU,1.56,5.73
2007,FR,0.8,5.52
2007,MX,0.18,4.93
2007,IT,0.58,5.18
2007,KV,0.6,5.31
2007,NI,0.01,5.41
2007,BC,0.93,5.72
2007,SC,1.76,6.54
2007,VE,0.95,5.42
2007,CG,-0.55,4.38
2007,MI,1.71,5.51
2007,SN,1.63,5.86
2007,SZ,1.03,5.84
2007,EZ,1.23,5.15
2007,MB,1.77,4.33
2007,YM,-0.62,4.39
2007,YI,-0.86,4.63
2007,KN,1.8,5.85
2007,QA,2.1,6.06
2007,CV,0.9,4.55
2007,GL,0.79,5.77
2007,NO,1.08,5.88
2007,PU,0.86,5.06
2007,PK,-0.92,4.8
2007,BL,0.61,5.72
2007,AF,-1.56,4.25
2007,MN,1.54,6.37
2007,HO,0.58,4.84
2007,SW,0.96,6.25
2007,TU,-0.07,5
2007,SH,1.75,5.97
2007,BP,0.7,4.7
2007,TN,1.59,5.74
2006,NZ,0.96,6.28
2006,DR,1.83,5.5
2006,CS,1.51,6
2006,NS,1.16,5.13
2006,TO,2.28,6.19
2006,CH,1.52,6.28
2006,PP,0.81,5.43
2006,CU,1.07,6
2006,IN,0.38,5.32
2006,BX,2.72,6.18
2006,KN,0.83,5.64
2006,CG,-0.69,4.92
2006,FG,1.2,4.34
2006,GZ,-2.52,4.01
2006,ML,1.24,5.52
2006,GR,0.69,4.97
2006,WZ,0.88,5.83
2006,DO,1.55,6.52
2006,RW,0.41,5.76
2006,PM,1.44,5.78
2006,NF,-4.35,3.27
2006,LU,1.52,5.21
2006,CI,0.81,5.88
2006,GK,1.13,4.84
2006,AE,1.71,5.84
2006,FK,1,5.7
2006,IM,0.5,5.7
2006,BD,0.56,5.69
2006,SV,1.37,5.55
2006,BR,0.64,5.03
2006,SZ,1.03,5.67
2006,TN,1.21,5.67
2006,FP,1.64,5.88
2006,IZ,-1.45,4.59
2006,ZA,0.96,6.26
2006,GG,0.43,4.91
2006,CA,0.38,5.67
2006,LA,1.71,6.73
2006,AN,1.02,4.49
2006,RN,2.49,5.41
2006,JN,-7,7.2
2006,MD,1.35,5.3
2006,CB,1.08,6.06
2006,VC,1.11,4.12
2006,SW,0.89,5.5
2006,ET,0.74,5.49
2006,HR,0.8,5.03
2006,FM,0.9,5.32
2006,CY,1.51,5.14
2006,PS,2.06,6.24
2006,GB,1.72,5.99
2006,JE,0.47,6
2006,MR,1.25,5.19
2006,ST,0.48,5.7
2006,PF,4,6.71
2006,BE,1.17,5.42
2006,HU,0.65,5.38
2006,EZ,1.02,5.27
2006,UZ,0.93,5.5
2006,GP,1.25,4.59
2006,CF,0.06,5.4
2006,RM,2.01,5.15
2006,TP,1.93,6.86
2006,NT,1.21,4.26
2006,RB,0.15,5.04
2006,ID,0.27,4.92
2006,MH,0.38,5.56
2006,BG,-0.7,5.15
2006,MT,1.77,4.93
2006,TL,1.67,6.94
2006,AM,1,4.92
2006,DA,-0.44,4.61
2006,UY,1.38,5.53
2006,MY,1.24,5.75
2006,WS,1.04,6.5
2006,TV,3.19,6.04
2006,SU,0.94,6.02
2006,OD,0.41,5.5
2006,KR,2.35,6.54
2006,BY,1.27,5.43
2006,PG,2.8,4.06
2006,IS,-1.1,4.77
2006,LT,1.59,6.31
2006,WA,1.13,5.85
2006,ER,1.08,5.97
2006,SG,1.06,5.26
2006,BB,2.34,5.62
2006,RQ,1.63,6.74
2006,NU,1.49,6.68
2006,LS,1.98,6.7
2006,CW,2.62,6.92
2006,MN,1.74,7.41
2006,RO,1.55,5.47
2006,MO,0.58,5.17
2006,RP,-0.53,4.83
2006,MI,0.76,5.56
2006,IT,0.81,5.16
2006,GA,1.27,6.43
2006,AR,0.7,5.28
2006,MJ,1.63,5.86
2006,FR,0.63,5.36
2006,CJ,0.98,6.01
2006,FI,1.84,5.57
2006,PL,1.26,5.33
2006,GI,2.68,5.81
2006,GL,0.65,5.48
2006,RI,0.57,5.2
2006,CV,2.08,7.13
2006,US,0.5,5.75
2006,HA,0.18,5.7
2006,KV,1.03,5.23
2006,IO,0.15,5.31
2006,AV,0.23,6
2006,DJ,0.78,4.99
2006,WI,2.12,5.39
2006,MB,0.33,5.1
2006,BN,1.51,6.83
2006,CQ,0.44,5.35
2006,NP,-0.3,5.39
2006,AQ,0.02,6.39
2006,TU,0.4,4.87
2006,AS,0.74,5.49
2006,NO,1.03,5.25
2006,AY,1.01,5.75
2006,UG,0.72,5.55
2006,GY,-0.58,5.11
2006,EG,0.94,5.16
2006,SE,0.15,5.56
2006,VT,1.31,6.26
2006,VI,-0.46,5.05
2006,KS,1.33,5.56
2006,SA,1.22,5.53
2006,HO,-0.18,4.89
2006,PO,1.33,5
2006,LO,0.91,5.58
2006,LE,-0.13,4.85
2006,ES,0.98,5.63
2006,YM,0.57,5.17
2006,UP,1.31,5.31
2006,YI,-0.86,4.55
2006,TZ,1.52,5.7
2006,MV,0.48,6.02
2006,FJ,0.57,4.99
2006,LG,1.57,5.7
2006,TS,1.24,6.03
2006,AJ,1,5.14
2006,EI,0.45,5.84
2006,BO,0.2,5.17
2006,TH,-0.12,5.04
2006,SL,0.85,6.25
2006,CM,1.59,6.35
2006,AF,-1.94,4.06
2006,NR,1.54,5.64
2006,MZ,1.04,5.39
2006,SM,1.1,5.77
2006,BM,0.81,5.49
2006,SI,1.83,5.67
2006,NE,3.71,8.36
2006,TD,0.93,4.67
2006,BF,0.76,5.08
2006,IR,0.78,5.55
2006,WE,-1.29,4.47
2006,TK,2.3,5.77
2006,KU,1.59,5.5
2006,LI,1.13,6.59
2006,BC,0.95,5.96
2006,MC,0.78,6.05
2006,AG,0.66,5.08
2006,GJ,0.37,6.01
2006,PA,1.1,5.06
2006,SN,1.42,5.8
2006,AU,1.32,5.33
2006,PC,4,1.75
2006,RS,0.66,4.98
2006,MA,1.11,5.34
2006,IV,0.55,5.19
2006,KT,0.48,3.15
2006,CD,-0.61,4.84
2006,PU,-0.05,4.82
2006,ZI,0.67,5.6
2006,MP,1.65,5.89
2006,FO,0.31,5.97
2006,BH,1.13,5.54
2006,BU,1.64,5.66
2006,OS,1.31,5.15
2006,BP,0.96,5.04
2006,SC,2,5.63
2006,SP,0.81,5.29
2006,EC,0.73,5.05
2006,PK,-0.66,4.64
2006,KZ,1.44,5.37
2006,CT,-0.25,4.7
2006,GT,-0.07,4.99
2006,TI,1.05,5.14
2006,JA,1.41,5.62
2006,BT,1.81,6.07
2006,AC,2.71,6.01
2006,SY,0.59,5.28
2006,SO,-0.11,4.67
2006,NG,0.62,5.14
2006,SB,-10,5.65
2006,EK,1.99,5.54
2006,AL,0.84,5.48
2006,NL,0.4,5.06
2006,WQ,1.67,8.08
2006,GH,1.22,6.74
2006,QA,1.82,5.64
2006,RE,-0.02,5.9
2006,TW,1.13,6.19
2006,JO,0.88,5.26
2006,MG,1.48,6.19
2006,BK,-0.47,4.57
2006,OC,0.33,4.97
2006,EN,1.75,5.39
2006,IC,1.57,5.93
2006,KE,0.59,5.14
2006,NH,2.2,7.87
2006,MF,1.16,3.51
2006,CN,1.56,5.36
2006,VQ,0.02,6.13
2006,MU,2.72,6.72
2006,LY,1.1,5.71
2006,GM,1.28,5.33
2006,NI,0.55,5.94
2006,UV,0.38,5.35
2006,HK,1.05,5.76
2006,AA,0.92,4.49
2006,BL,1.39,6.71
2006,SH,2.36,6.48
2006,GQ,0.81,6.51
2006,MX,-0.15,5.18
2006,CE,-1.91,3.98
2006,LH,1.59,5.42
2006,GV,0.84,5.36
2006,SF,0.62,5.63
2006,NC,0.85,5.42
2006,AO,2.47,5.94
2006,KQ,2.8,5.26
2006,TT,0.33,4.84
2006,KG,0.37,4.87
2006,BA,1.4,5.96
2006,CO,-0.15,5.36
2006,TX,1.85,6.01
2006,MK,1.22,6.06
2006,VM,1.61,6.42
2006,PE,0.4,5.62
2006,UK,0.34,5.43
2006,VE,1.16,5.68
2006,JM,0.08,5
2005,HA,-0.64,5.33
2005,EI,0.13,5.77
2005,IC,1.88,6.01
2005,VT,1.55,5.83
2005,AL,0.67,5.34
2005,SI,1.99,5.54
2005,LA,2.35,5.79
2005,GA,0.36,6.24
2005,MA,2.16,5.88
2005,CU,0.8,5.85
2005,CH,1.49,6.22
2005,KR,2.1,5.99
2005,HK,0.82,5.74
2005,BK,-0.1,4.49
2005,PO,0.95,5.08
2005,GT,-0.06,4.81
2005,OS,1,4.88
2005,MB,1.47,3.56
2005,SF,1.04,6.05
2005,CF,0.45,4.47
2005,IO,0,7.32
2005,SE,0.83,5.77
2005,AO,2.16,5.72
2005,WA,1.06,5.85
2005,ST,0.31,5.58
2005,AC,1,5.69
2005,AJ,0.57,5.34
2005,LU,2.56,5.53
2005,FI,2.11,5.6
2005,GP,0.28,3.77
2005,BT,1.99,6.24
2005,WE,-0.55,4.23
2005,KS,1.68,5.6
2005,SG,1.37,5.57
2005,BX,2.61,6.67
2005,CW,1.67,5.01
2005,YI,-0.06,4.42
2005,MI,0.84,5.63
2005,PF,5,5.75
2005,GR,0.52,4.81
2005,GM,1.1,5.58
2005,MJ,1.02,5.05
2005,GH,1.23,6.33
2005,RI,0.41,4.81
2005,SV,1.07,3.64
2005,FR,0.74,5.26
2005,GG,1.07,5.06
2005,SZ,0.9,5.44
2005,CA,0.87,5.78
2005,AE,1.62,5.3
2005,TX,1.78,6.21
2005,WZ,0.86,5.56
2005,GV,0.45,5.41
2005,AY,1.43,6.06
2005,SA,0.15,5.22
2005,BN,1.41,5.69
2005,EC,0.61,4.78
2005,TS,0.91,5.67
2005,DA,0.65,5.24
2005,KV,0.36,4.88
2005,HO,0.19,4.99
2005,SH,0.31,5.41
2005,LH,1.73,4.85
2005,KT,-0.32,4.23
2005,EZ,1.22,5.28
2005,TO,0.61,5.62
2005,JO,0.56,5.21
2005,GY,1.07,5.61
2005,OD,1.91,5.73
2005,TK,-6.52,5.18
2005,EG,0.76,5.26
2005,IT,0.67,5.13
2005,KZ,1.63,5.56
2005,LS,0.86,5.95
2005,NO,1.5,5.88
2005,MV,1.39,6.04
2005,SP,0.47,4.9
2005,BP,1.02,5.61
2005,ES,0.67,5.36
2005,MC,0.83,6.06
2005,RS,0.52,4.9
2005,AG,0.28,4.97
